index,title,url,upload_date,duration,views,status,description
231,How AI Is Redefining Indian Pharma for Viksit Bharat 2047,https://www.youtube.com/watch?v=z3Fp8b_1h7Y,2026-02-18,53:50,1199,📼 RECORDED,"Artificial intelligence will redefine how pharmaceutical innovation is discovered, developed, and delivered in India. This session will explore AI app"
232,Bharat’s Sovereign AI: Scaling Innovation for a Billion+,https://www.youtube.com/watch?v=7wx8yIouJ28,2026-02-18,53:50,809,📼 RECORDED,"India’s strategic AI infrastructure must be built around three core pillars: security, sustainability, and open standards. Aligned with the objectives"
233,Fueling the Revolution: Democratizing Compute for AI Startups & Economic Growth,https://www.youtube.com/watch?v=Pxo1xtukPbA,2026-02-18,46:50,425,📼 RECORDED,High-performance compute is the new oil. This session discusses making GPU power accessible to startups to drive the next wave of global economic grow
234,Panel AI at Scale,https://www.youtube.com/watch?v=_Me61AadNus,2026-02-18,26:25,702,📼 RECORDED,
235,Press Conference -  Guinness Record Announcement | AI Impact summit 2026,https://www.youtube.com/watch?v=GfaPBjjVds4,2026-02-18,41:54,470,📼 RECORDED,Press Conference -  Guinness Record Announcement | AI Impact summit 2026
236,The 2026 Scaling Playbook: How to Build Anti-Fragile AI Startups,https://www.youtube.com/watch?v=3teZPNU4Gzw,2026-02-18,32:50,490,📼 RECORDED,"In a volatile tech landscape, how do you build a startup that doesn't just survive but thrives on chaos? Industry titans share the playbook for scalin"
237,Cracking the AI Skill Code: How to Stay Relevant in the Age of Intelligence,https://www.youtube.com/watch?v=odAj4ajQ5UU,2026-02-18,55:01,2002,📼 RECORDED,"It’s not just about learning to code. This session explores the critical mindsets, prompt engineering skills, and cognitive flexibility required for t"
238,How AI Is Strengthening Resilient Infrastructure,https://www.youtube.com/watch?v=z2W3z4Knzlo,2026-02-18,49:54,1422,📼 RECORDED,The session will advance a policy focused understanding of the role of artificial intelligence in strengthening the resilience of critical infrastruct
239,How to Build Global AI Incident Monitoring & Response,https://www.youtube.com/watch?v=SZ3NIjgzJbo,2026-02-18,1:01:06,290,📼 RECORDED,This interactive session will explore how international incident monitoring can strengthen safe and trusted AI. It will examine gaps in cross-border d
240,AI from Finland: Driving Innovation for Resilience and Sustainability,https://www.youtube.com/watch?v=NnlmqeOd-CA,2026-02-18,54:46,384,📼 RECORDED,
241,From Dependency to Autonomy: The Case for Open Source AI | AI Impact Summit 2026,https://www.youtube.com/watch?v=pgbzf-1GCQU,2026-02-18,1:00:25,484,📼 RECORDED,Panel examines how open source AI can reduce vendor lock-in and strengthen autonomy in enterprise and public sector deployments.
242,Building Trustworthy AI in Digital Public Infrastructure,https://www.youtube.com/watch?v=Uxcxu5xIurg,2026-02-18,49:40,1111,📼 RECORDED,"Governing artificial intelligence within digital public infrastructure is becoming central to trust, inclusion, and accountability at scale. This sess"
243,"Smart Satellites, Smarter Systems: AI Across the Space Ecosystem | AI Impact Summit 2026",https://www.youtube.com/watch?v=9tv8plE2LUQ,2026-02-18,57:50,1120,📼 RECORDED,"AI is emerging as a transformative force across the space sector, enabling greater autonomy, efficiency, scalability, and value creation across satell"
244,Strengthening Primary Care Through Responsible AI Integration | AI Impact Summit 2026,https://www.youtube.com/watch?v=iq9K_zdqpwo,2026-02-18,49:20,1365,📼 RECORDED,"Digital health innovations and AI are reshaping triage, diagnosis, and population health management, but their impact on primary health care depends o"
245,Planet and Progress: AI Solutions for Urban Resilience | AI Impact Summit 2026,https://www.youtube.com/watch?v=KkITD_CvleA,2026-02-18,54:50,337,📼 RECORDED,"""This panel examines how AI reshapes urban infrastructure addressing rapid urbanization across the Global South. Leaders with experience in  aviation,"
246,Full-Stack AI with Google | From Infrastructure to Innovation,https://www.youtube.com/watch?v=KiX8dAddYFQ,2026-02-18,1:11:34,5950,📼 RECORDED,"Google’s engineering leads dive into the full-stack AI journey. Explore how Vertex AI, Gemini, and specialized TPUs are enabling developers to build, "
247,From Simulation to Reality: The Rise of Physical AI | AI Impact Summit 2026,https://www.youtube.com/watch?v=diEgcanWtv0,2026-02-18,53:30,423,📼 RECORDED,"""Incredible breakthroughs in end-to-end generative models, physically-based synthetic data generation and simulation, and mechatronics are driving the"
248,India’s AI & IP Strategy: Driving Innovation and National Advantage,https://www.youtube.com/watch?v=vUwEgiCU7JY,2026-02-18,56:20,459,📼 RECORDED,"From AI-generated content and code to foundation models, traditional boundaries of authorship, inventorship, and ownership are increasingly contested "
249,"Responsible AI at Scale: Building Trust, Governance & Cyber Resilience",https://www.youtube.com/watch?v=UfNn420tk0w,2026-02-18,56:20,522,📼 RECORDED,"Responsible adoption of artificial intelligence at scale will shape economic growth, public trust, and digital resilience. This session will explore h"
250,AI for MET: Catalyzing the Next Era of Intelligent Manufacturing | AI Impact Summit 2026,https://www.youtube.com/watch?v=VSkcm5-9QSc,2026-02-18,50:00,831,📼 RECORDED,"Building on the 2025 MET Roundtable, the 2026 session at the India AI Impact Summit will mark the launch of the AI for MET initiative and its Expert C"
251,Towards a Multilateral Agreement on Enforcing Red Lines,https://www.youtube.com/watch?v=K_Ts6D2yZAA,2026-02-18,52:15,260,📼 RECORDED,This session will bring together governments and experts to advance shared understanding on how to define and enforce clear red lines for unacceptable
252,"AI Transformation in Fintech: Smarter, Faster, More Inclusive",https://www.youtube.com/watch?v=sKs0dz5HOGQ,2026-02-18,53:10,956,📼 RECORDED,"A deep dive into AI’s fintech evolution, from automation to intelligence, enabling smarter decisions, scalable innovation, risk resilience, personaliz"
253,A Billion Voices: Scaling Language AI from Data Centres to Local Dialects,https://www.youtube.com/watch?v=qj9utg7G3CY,2026-02-18,21:35,266,📼 RECORDED,"India speaks in a thousand voices. This session tracks the technical journey of building LLMs that understand regional nuances, ensuring no one is lef"
254,The National AI Stack: From Compute to Commercial Impact| AI Impact Summit 2026,https://www.youtube.com/watch?v=98LclA6a2NA,2026-02-18,1:43:15,1320,📼 RECORDED,India is treating AI capability as strategic infrastructure. This executive session brings four leaders to cover the full AI lifecycle: AI Factory arc
255,Unlocking EU–India Opportunities for the Twin Transition,https://www.youtube.com/watch?v=ET89S3zqRX0,2026-02-18,56:10,803,📼 RECORDED,EU–India cooperation will be critical to advancing the twin transition of digital innovation and sustainability. This session will explore sector-spec
256,"AI for Learning Outcomes: Equity, Safety, and System Transformation| AI Impact Summit 2026",https://www.youtube.com/watch?v=bhGgSYjMpjc,2026-02-18,55:45,944,📼 RECORDED,"This high-level discussion will bring together policymakers, international organizations, and education leaders to explore how to turn AI innovation i"
257,Building Strong AI & Data Partnerships for Economic and Social Impact,https://www.youtube.com/watch?v=Nd0QDAIkAzs,2026-02-18,1:00:15,640,📼 RECORDED,"This session will examine how shared, interoperable, and ethically governed data ecosystems can unlock AI for public good. It will explore Data and AI"
258,"Building Safe and Trusted AI: Ethics, Governance & Accountability",https://www.youtube.com/watch?v=EMETwQ32yJQ,2026-02-18,1:02:25,981,📼 RECORDED,"Anchored in the principles of People, Planet, and Progress, this session examines how safe and trusted AI can be advanced through ethical safeguards, "
259,How Nations Secure AI for Millions | The Trusted AI Framework | AI Impact Summit 2026,https://www.youtube.com/watch?v=ni99SADgtGo,2026-02-18,1:01:05,257,📼 RECORDED,This session examines infrastructure for building trusted AI systems at population scale. As nations deploy AI in sensitive domains like healthcare an
260,AI for Development Conversations: India AI Impact Summit 2026,https://www.youtube.com/watch?v=W7ZI-LRh4Zs,2026-02-18,45:05,738,📼 RECORDED,"This session from the India AI Impact Summit 2026 explores how India can advance fairness, safety, and accountability in AI governance. Experts discus"
261,How AI Is Transforming Military Sustainment and Readiness,https://www.youtube.com/watch?v=7F5xH7csfUg,2026-02-18,1:03:30,1816,📼 RECORDED,How AI Is Transforming Military Sustainment and Readiness
262,AI for Defence: Insights on Strategy and National Security,https://www.youtube.com/watch?v=sp4PAlp1_YU,2026-02-18,59:15,1341,📼 RECORDED,Artificial intelligence will increasingly shape national security and modern defence capabilities. This session will explore how AI is being integrate
263,From Access to Impact: Enabling SMEs in the AI Economy| AI Impact Summit 2026,https://www.youtube.com/watch?v=c-CIA7jknnU,2026-02-18,57:35,726,📼 RECORDED,"This session will examine adoption, productivity, and market access challenges for SMEs and startups, aligned with the People, Planet, and Progress fr"
264,"Automating Bharat: Robotics, Physical AI, and the Future of Make in India | AI Impact Summit 2026",https://www.youtube.com/watch?v=1kd8OW91_Zo,2026-02-18,57:10,713,📼 RECORDED,"This session examines how robotics and Physical AI accelerate automation and strengthen Make in India. Panelists discuss how researchers, startups, an"
265,How to Ensure AI Quality at Scale Across Billion-User Markets,https://www.youtube.com/watch?v=lfz3KuvWzHo,2026-02-18,51:20,975,📼 RECORDED,"AI at a billion-user scale strains traditional operating models. Quality, cost, and speed collide as organizations expand across languages, markets, a"
266,"Equity, Safety & Accountability: Shaping the Future of Fair Tech",https://www.youtube.com/watch?v=-Ayuqiwf0Mg,2026-02-18,51:25,492,📼 RECORDED,"Equity, safety, and accountability will be central to shaping the future of artificial intelligence. This session will examine how governance framewor"
267,"AI Adoption in the Global South: Trust, Technology & Impact",https://www.youtube.com/watch?v=JqnIuxd0dkk,2026-02-18,43:35,962,📼 RECORDED,"This session will examine how trust will shape the real-world adoption of AI across the economy. It will explore trust across the full AI stack, from "
268,The National AI Stack: From Compute to Commercial Impact| AI Impact Summit 2026,https://www.youtube.com/watch?v=fLnadtKjVow,2026-02-18,0:50,309,📼 RECORDED,India is treating AI capability as strategic infrastructure. This executive session brings four leaders to cover the full AI lifecycle: AI Factory arc
269,The AI Openness Forum: Building Trust Through Transparency,https://www.youtube.com/watch?v=M8EeV8bl1cI,2026-02-17,8:29:05,1138,📼 RECORDED,The AI Openness Forum: Building Trust Through Transparency
270,"LIVE: The Future of India | AI for All, AI by Her & YuvaAi Awards | Grand Cultural Night",https://www.youtube.com/watch?v=iQsozVMsZFY,2026-02-18,1:35:04,8806,📼 RECORDED,"LIVE: The Future of India | AI for All, AI by Her & YuvaAi Awards | Grand Cultural Night"
271,Collaborating to Scale AI Adoption in the Global South,https://www.youtube.com/watch?v=NrnpxpTuQMU,2026-02-18,1:03:16,1227,📼 RECORDED,This session will focus on translating responsible artificial intelligence principles into practical governance and implementation frameworks across t
272,AI for ALL Challenge & Panel on Leveraging AI for Development in the Global South,https://www.youtube.com/watch?v=Od8PGUDvBjY,2026-02-18,3:47:53,1893,📼 RECORDED,AI for ALL Challenge & Panel on Leveraging AI for Development in the Global South
273,"Collaborating Across Sectors for AI Impact | Sovereign AI, PPP & AI Skilling",https://www.youtube.com/watch?v=Y3A90OMewcY,2026-02-18,1:06:16,469,📼 RECORDED,"Collaborating Across Sectors for AI Impact | Sovereign AI, PPP & AI Skilling

In this session, Collaborating Across Sectors for AI Impact, industry le"
274,From Average to Top 1%: How Creators Are Using AI to Leapfrog the Competition,https://www.youtube.com/watch?v=sfivJCW3iew,2026-02-18,53:45,6053,📼 RECORDED,
275,From Policy to Harvest: AI-Driven Agricultural Transformation,https://www.youtube.com/watch?v=dPUCARKEaek,2026-02-18,1:07:35,1679,📼 RECORDED,
276,"From Idea to Impact: 3 Panels, 9 Solutions, 1 Future | Live from Bharat Mandapam",https://www.youtube.com/watch?v=NjALPWUfI08,2026-02-17,6:26:52,2723,📼 RECORDED,Witness the brightest minds from across the globe take the stage at Bharat Mandapam for the AI Impact Summit 2026 Innovation Finals. This isn't just a
277,Stacked for Scale: Semiconductors and Foundational AI,https://www.youtube.com/watch?v=jnxW3JREfFo,2026-02-18,1:01:15,1712,📼 RECORDED,"This session will showcase India’s approach to democratizing AI infrastructure and scaling access to compute, chips, and foundational tools. It will c"
278,Building AI Readiness Among Frontline Health Workers,https://www.youtube.com/watch?v=hJwvfMOmgcM,2026-02-18,56:40,770,📼 RECORDED,"This interactive workshop will focus on strengthening digital competency and AI readiness among frontline health workers, who are central to equitable"
279,Bridging the Global AI Divide: From Principles to Practice,https://www.youtube.com/watch?v=l-EWN3tMIPg,2026-02-18,1:02:10,430,📼 RECORDED,This session will translate sustained pre-summit pilots and partnerships into actionable frameworks for AI workforce and education transformation. It 
280,Putting AI to Work: Solving the Productivity Challenge,https://www.youtube.com/watch?v=5JbdOanpLIM,2026-02-18,1:04:05,491,📼 RECORDED,This session will examine how leading countries are enabling the private sector to adopt artificial intelligence at scale to solve real world challeng
281,AI for ALL Challenge & Panel on Leveraging AI for Development in the Global South,https://www.youtube.com/watch?v=UXeXcFTtGIk,2026-02-17,8:47:53,21741,📼 RECORDED,"The AI for ALL: Global Impact Challenge showcase will start with the journey of the Challenge, from its launch in October to the selection of 20 stand"
282,Campus-to-Impact: Building India’s AI Innovation Pipeline,https://www.youtube.com/watch?v=mC8vw0PdS2Q,2026-02-18,59:10,800,📼 RECORDED,"Building a strong AI innovation pipeline will require deeper collaboration between campuses, startups, industry, and government across India. This ses"
283,How India Is Turning Health AI Research into Real Impact,https://www.youtube.com/watch?v=Csc5ElITT7w,2026-02-17,8:55:35,4879,📼 RECORDED,"""This 55-minute workshop focuses on driving actionable insights that bridge the gap between
research and reality in healthcare AI. The session brings "
284,AI in Fintech: Solving for India at Scale,https://www.youtube.com/watch?v=Ajey-8LtwZc,2026-02-18,1:01:50,871,📼 RECORDED,This session will explore how artificial intelligence is being applied in financial technology to deliver measurable outcomes at population scale. Thr
285,"Foundation AI for Food, Energy, and Health: Powering Sectoral Transformation| AI Impact Summit 2026",https://www.youtube.com/watch?v=msrV9DiAvnk,2026-02-18,55:00,679,📼 RECORDED,"Around the world, companies and universities are racing to develop large Foundation AI models tailored to these sectors. This session will focus on a "
286,Democratising AI Compute and Data for Entrepreneurs,https://www.youtube.com/watch?v=7tTn9VKGtcs,2026-02-18,53:40,534,📼 RECORDED,This session will address the global AI divide by examining how equitable access to compute and high-quality data can be enabled through multilateral 
287,How AI Is Powering Development Across the Global South,https://www.youtube.com/watch?v=2hC_64ah7hM,2026-02-18,43:15,436,📼 RECORDED,How AI Is Powering Development Across the Global South
288,"AI Assurance in Healthcare, Manufacturing, Mobility, and Governance| India AI Impact Summit 2026",https://www.youtube.com/watch?v=NqCHhhSLXE8,2026-02-18,51:30,533,📼 RECORDED,"The session will focus on Metrics, Methods and Platforms for Measurement of Artificial Intelligence for Trustworthy, Reliable (Safe & Secure) and Expl"
289,AI-Powered Assessment and the Future of Student Success| India AI Impact Summit 2026,https://www.youtube.com/watch?v=Ig-srK4KArs,2026-02-18,1:12:25,1331,📼 RECORDED,"How can we use AI tools to improve educational outcomes? This session, featuring a presentation by an international researcher followed by a panel dis"
290,AI for ALL Challenge & Panel on Leveraging AI for Development in the Global South,https://www.youtube.com/watch?v=wxSE3xHf-lA,2026-02-18,2:13:51,811,📼 RECORDED,AI for ALL Challenge & Panel on Leveraging AI for Development in the Global South
291,Inclusive AI at Scale: Turning Social Impact into Sustainable Markets,https://www.youtube.com/watch?v=CxYhXMnzzbA,2026-02-18,1:26:20,550,📼 RECORDED,"This session will examine how inclusion-driven AI can become a source of both social impact and economic value. It will explore frugal, locally releva"
292,"AI for All: Jobs, Growth, and Opportunity",https://www.youtube.com/watch?v=tGMLO0v2to0,2026-02-17,1:38:05,1376,📼 RECORDED,This session will launch a cross-sector action agenda that translates insights from multiple dialogues into a clear roadmap for inclusive and human-ce
293,Global Views on AI and Deep Tech Investments in India,https://www.youtube.com/watch?v=_bB3pTh7dE0,2026-02-17,3:21,198,📼 RECORDED,Global Views on AI and Deep Tech Investments in India
294,AI in Action: Building and Deploying Enterprise AI Workers| India AI Impact Summit 2026,https://www.youtube.com/watch?v=jUIo9w_A2jw,2026-02-18,1:31:43,1602,📼 RECORDED,"This session, facilitated by Tata Communications, is focused on guiding participants from isolated AI initiatives to the implementation of secure, sca"
295,AI for Social Good: Nonprofit Innovations at Scale,https://www.youtube.com/watch?v=yPw5HtApck0,2026-02-18,48:40,1512,📼 RECORDED,"This session will showcase four mission-driven nonprofits selected through a rigorous, evidence-based process to demonstrate how artificial intelligen"
296,Faculty Futures 2035: Human-Centred AI Education,https://www.youtube.com/watch?v=9cid-nygOKs,2026-02-18,54:20,764,📼 RECORDED,"This session will explore how higher education systems can build faculty capacity for responsible, inclusive, and human-centred use of artificial inte"
297,AI for Economic Growth and Social Good,https://www.youtube.com/watch?v=-G1PlazTSqs,2026-02-18,56:05,940,📼 RECORDED,This session will examine how AI can advance national transformation by aligning innovation with development goals. It will explore the role of policy
298,AI Infrastructure for Public Good: Citizen-Centric Services,https://www.youtube.com/watch?v=SW-RcPTc78Y,2026-02-18,1:02:15,337,📼 RECORDED,This session will examine how artificial intelligence can be responsibly deployed to deliver public goods across strategic sectors. It will explore do
299,AI in Healthcare for India,https://www.youtube.com/watch?v=Lbv8BVqCD3Q,2026-02-18,55:00,1386,📼 RECORDED,
300,How AI Is Reshaping Education and Learning Outcomes,https://www.youtube.com/watch?v=qWZ71_IOYhc,2026-02-18,54:25,973,📼 RECORDED,"Artificial intelligence will increasingly shape teaching, research, and governance in higher education. This session will examine how universities and"
301,Consumers at the Core: Building AI People Trust | Panel Discussion,https://www.youtube.com/watch?v=5mUmHdmUWjg,2026-02-17,47:15,372,📼 RECORDED,"This session will examine how consumer interests can be placed at the centre of AI design, deployment, and governance. It will explore policy and regu"
302,Global Views on AI and Deep Tech Investments in India,https://www.youtube.com/watch?v=GvdsrxIvjMg,2026-02-17,43:35,490,📼 RECORDED,
303,AI for Medical Imaging and Diagnostics,https://www.youtube.com/watch?v=oxjkqeWF_Kw,2026-02-18,52:00,904,📼 RECORDED,"This session will examine how artificial intelligence is reshaping medical imaging and clinical diagnostics, with a focus on translating research adva"
304,"AI Commons for the Global South: Data, Models, and Compute",https://www.youtube.com/watch?v=1-v4-z4joAk,2026-02-18,50:57,692,📼 RECORDED,"AI infrastructure, encompassing compute, data, and models, will determine who is able to build, deploy, and govern AI over the coming decade. At prese"
305,Reimagining Women’s Inclusion in the Future of Work,https://www.youtube.com/watch?v=567ISdi1BMg,2026-02-17,52:20,591,📼 RECORDED,"Artificial intelligence will reshape work, livelihoods, and digital platforms, yet its benefits will not be evenly shared without deliberate action. T"
306,Decisions at Speed: How Data Intelligence Powers Sovereign & Enterprise AI,https://www.youtube.com/watch?v=n6hQ5h5DFsE,2026-02-17,59:40,541,📼 RECORDED,"In the AI era, speed is a competitive advantage. Explore how real-time data intelligence is enabling governments to respond to crises and enterprises "
307,AI for the Last Mile | Driving Social Empowerment through Accessibility,https://www.youtube.com/watch?v=nFettweRS5I,2026-02-17,28:25,645,📼 RECORDED,"Technology is only successful if it's accessible. Witness how AI is being democratized through voice-first interfaces, local language models, and low-"
308,AI-Powered Early Warning Systems: Protecting Vulnerable Communities| India AI Impact Summit 2026,https://www.youtube.com/watch?v=8ezoXTFlsdE,2026-02-17,55:50,633,📼 RECORDED,"How can AI based technologies strengthen climate resilience and reduce impacts of climate shocks for vulnerable households? This session, featuring a "
309,AI from India to the World,https://www.youtube.com/watch?v=WL5ikoby1A0,2026-02-17,41:55,1214,📼 RECORDED,"This session will bring together innovators, investors, policymakers, and industry leaders to examine how India can shape global pathways for responsi"
310,Flipping the Script: Re-Coding the AI Economy for the Global Majority,https://www.youtube.com/watch?v=9ABRrrIw_20,2026-02-17,1:13:10,722,📼 RECORDED,This session will examine how countries in the Global Majority can reshape the AI economy by moving from adoption to agency. It will explore practical
311,Building India’s AI Governance Architecture,https://www.youtube.com/watch?v=NvNvbRC3YFo,2026-02-17,1:01:10,551,📼 RECORDED,This session will explore how India can build mission driven institutions to govern artificial intelligence at national scale. It will examine emergin
312,Governing Autonomy: Trust in Agentic AI Systems,https://www.youtube.com/watch?v=Uz0tWvm2XAU,2026-02-17,50:50,734,📼 RECORDED,This session will examine how emerging agentic and multi agent artificial intelligence systems can be governed safely as they gain autonomy across ent
313,AI for the Global South: From Governance to Inclusion,https://www.youtube.com/watch?v=0hnJxYCZ-8s,2026-02-17,48:25,591,📼 RECORDED,"This roundtable will bring together lawmakers and policy leaders from developing economies to shape a shared, citizen-centric approach to AI governanc"
314,The Sociotechnical Turn in AI Governance,https://www.youtube.com/watch?v=zgWebiuw1zk,2026-02-17,53:50,506,📼 RECORDED,"India’s tech-enabled services sector—spanning IT, BPO, and global capability centres (GCCs)—plays a significant role in economic activity and employme"
315,Reskilling for Tomorrow: AI and India’s Jobs Transition,https://www.youtube.com/watch?v=fFxkqcdWh-k,2026-02-17,24:00,529,📼 RECORDED,This roundtable will examine how artificial intelligence and sustainability transitions are redefining work for India’s blue collar and informal workf
316,How AI Collaboration Can Power India’s Digital Future @2047,https://www.youtube.com/watch?v=x_bzVj0i9jU,2026-02-17,52:45,762,📼 RECORDED,Democratising access to artificial intelligence infrastructure will be critical to India’s innovation ambitions. This session will explore how AI infr
317,Human Flourishing in the age of AI,https://www.youtube.com/watch?v=eXhKWMdPgdE,2026-02-17,50:45,259,📼 RECORDED,Human Flourishing in the age of AI
318,Advancing Safe & Equitable AI in Healthcare Systems | India AI Impact Summit 2026,https://www.youtube.com/watch?v=vvjRbQV6k9E,2026-02-17,54:15,502,📼 RECORDED,"AI is increasingly being adopted across health systems, but evidence on safe and equitable use remains fragmented and not consistently aligned with de"
319,Powering Quantum Technologies with AI: US–India Collaboration,https://www.youtube.com/watch?v=2wW87PAbGK8,2026-02-17,59:25,601,📼 RECORDED,This session will explore the convergence of artificial intelligence and quantum technologies and its implications for future innovation and competiti
320,Culture and Code: Creative AI for Equitable Development,https://www.youtube.com/watch?v=1Qaa3HsyQAc,2026-02-17,47:10,380,📼 RECORDED,This session will explore the powerful intersection of creativity and artificial intelligence as a driver of inclusive growth and adoption. Bringing t
321,"Teacher-Led, Localised AI for Equitable Education | Global Roundtable",https://www.youtube.com/watch?v=h5zaM8vwoQg,2026-02-17,44:35,612,📼 RECORDED,It will open a collaborative dialogue on strengthening human capital by democratizing access to AI in education. The session will explore how inclusiv
322,Local Voices First: Designing Inclusive AI Data Systems,https://www.youtube.com/watch?v=IwikTIXx2EA,2026-02-17,47:05,301,📼 RECORDED,This session will examine how locally grounded AI can strengthen inclusive data systems and evidence-based policymaking. Drawing on Global South exper
323,"AI in Action: 2,000 Students Build Real-World Apps in 3 Hours | India AI Impact Summit 2026",https://www.youtube.com/watch?v=TtMmQJV7RfQ,2026-02-17,2:16:40,11290,📼 RECORDED,"What happens when 2,000 college students, non-coders, build working apps in just three
hours? Find out in this session, where Arts, Science, and Comme"
324,Inclusive AI at Scale: How Commercial AI Can Expand Access and Opportunity,https://www.youtube.com/watch?v=Io3tlrBehdE,2026-02-17,35:10,310,📼 RECORDED,This session will explore how commercially viable AI can become a powerful driver of inclusion when aligned with digital public infrastructure and ent
325,Building No-Code AI Applications for Public Services | India AI Impact Summit 2026,https://www.youtube.com/watch?v=Bec_oWiN8_M,2026-02-17,1:24:55,2468,📼 RECORDED,"This is a practical, hands-on, session, facilitated by Tata Consultancy Services, where participants will build applications in grievance management a"
326,Frugal and Quantum-Ready AI for Nations,https://www.youtube.com/watch?v=GW3NzDwzoSw,2026-02-17,56:10,988,📼 RECORDED,This session will explore how frugal approaches to artificial intelligence and preparation for next generation computing can jointly advance economic 
327,Quality Control in Healthcare AI,https://www.youtube.com/watch?v=Ah1jrXirVsQ,2026-02-17,57:50,432,📼 RECORDED,Artificial intelligence will increasingly influence clinical decisions and healthcare delivery. This session will examine how robust quality control f
328,Gyan Bharatam: Where Tradition Meets Technology,https://www.youtube.com/watch?v=1jWB_JlqM3w,2026-02-17,54:25,692,📼 RECORDED,"Gyan Bharatam: Where Tradition Meets TeGender Responsive AI, AI Safety for Women, Inclusive Digital Platforms, Ethical AI Design, Algorithmic Bias and"
329,Great Powers in the Age of AI and Cognitive Systems,https://www.youtube.com/watch?v=L7ktI22ckJc,2026-02-17,58:55,860,📼 RECORDED,This session will mark the release of a new report on the role of artificial intelligence and cognitive systems in redefining global power and governa
330,"Bringing AI to Rural Communities: Access, Ethics & Governance",https://www.youtube.com/watch?v=Syanc6Ew71M,2026-02-17,58:25,618,📼 RECORDED,This high-level policy roundtable and innovation showcase will examine how equitable rural AI access and ethical AI governance can advance inclusive d
331,Reimagining creativity in the age of AI,https://www.youtube.com/watch?v=k1mQSAWtKEo,2026-02-17,44:25,931,📼 RECORDED,
332,Pathways to Equitable AI Compute Access,https://www.youtube.com/watch?v=-MWR_npv9D8,2026-02-17,52:10,272,📼 RECORDED,This session will explore how democratic access to high end computing infrastructure can reshape participation in artificial intelligence development.
333,AI in Public Health: Opportunities and Challenges,https://www.youtube.com/watch?v=X5_KbPnOJJ4,2026-02-17,50:40,539,📼 RECORDED,This session will examine how AI can move from isolated pilots to system wide adoption in public health. It will focus on enabling last mile impact by
334,AI-DPI Geopolitics: Strategy for the Global Majority,https://www.youtube.com/watch?v=OA0v7Zh47i4,2026-02-17,52:55,211,📼 RECORDED,
335,From Policy to Practice: Governing AI for Global Impact,https://www.youtube.com/watch?v=dnjbXDMRZbw,2026-02-17,59:30,451,📼 RECORDED,"This session will explore how stronger AI governance can build safety, trust, and accountability across fast-evolving AI ecosystems. Drawing on India’"
336,AI for Secure India: Countering Cybercrime and Deepfakes,https://www.youtube.com/watch?v=QE4Siv4BM7g,2026-02-17,49:40,713,📼 RECORDED,The use of AI in cyber operations is altering both attack methods and defensive strategies. This session will analyse emerging AI-enabled threats and 
337,AI in Schools: Protecting Learners and Empowering Educators,https://www.youtube.com/watch?v=ABbFuQLv0fY,2026-02-17,46:20,465,📼 RECORDED,This session will examine how artificial intelligence is reshaping school environments and what is needed to protect learners while supporting educato
338,Launch of the AI Evidence Playbook: From Policy to Practice | India AI Impact Summit 2026,https://www.youtube.com/watch?v=MNsrVt1dXRo,2026-02-17,31:50,1158,📼 RECORDED,"This session will feature the launch of the AI Evidence Playbook, followed by a fireside chat with leaders from civil society and MeitY, Government of"
339,One Billion Futures: AI and Education Equity in the Global South,https://www.youtube.com/watch?v=8T0VvQA2EQU,2026-02-17,38:20,739,📼 RECORDED,"Education equity is emerging as one of the defining challenges of the AI age, particularly across the Global South. This session will examine how resp"
340,AI in Financial services - From Innovation to Impact,https://www.youtube.com/watch?v=M4Erb-gWYbg,2026-02-17,1:17:54,2207,📼 RECORDED,
341,"AI in Recruitment: Evidence, Skill Matching & Workforce Productivity | India AI Impact Summit 2026",https://www.youtube.com/watch?v=uZ3ehzzbEUE,2026-02-17,59:20,1607,📼 RECORDED,"How can AI help in enhancing recruitment pipelines to improve efficiency and productivity of firms? This session, featuring a presentation by an inter"
342,Women at the Frontline of AI in Community Health,https://www.youtube.com/watch?v=1EgAHa_fAuw,2026-02-17,58:40,599,📼 RECORDED,This session will explore how artificial intelligence can strengthen India’s women-led community health workforce and generate insights for similar co
343,"""AI & Deep Tech in India: Capital, Innovation & Ecosystem Growth | India AI Impact Summit 2026""",https://www.youtube.com/watch?v=AV6Dyngyuxw,2026-02-17,55:25,834,📼 RECORDED,"India is entering a new phase in its transition towards a product-innovation economy, with deep tech and AI playing an increasingly important role. Th"
344,Trustworthy AI Investment as Governance,https://www.youtube.com/watch?v=GYRAUl82Pjs,2026-02-17,52:40,475,📼 RECORDED,This panel will examine how capital allocation shapes AI outcomes and functions as a powerful lever of AI governance. It will explore how investment d
345,"AI, Labor & Inclusive Growth: Policy Pathways for the Global South | India AI Impact Summit 2026",https://www.youtube.com/watch?v=Dqn5cT3kdWY,2026-02-17,34:00,453,📼 RECORDED,"Bringing insights from new research, the experts in this session will discuss key recommendations that can guide leaders in navigating labor & economi"
346,Beyond GPUs: The Future of AI Compute,https://www.youtube.com/watch?v=Kqn2qNBKq2I,2026-02-17,55:30,2458,📼 RECORDED,"AI Infrastructure at Scale, Beyond Chips AI Systems, AI Systems Design, Compute Access for AI, AI Networking and Energy Efficiency, Research Compute E"
